Callsign,CQZ,ValidFrom,ValidTo
RC/N6TCZ,19,2019-06-08T00:00:00+00:00,2019-06-12T23:59:59+00:00
RA/DK2AI,19,2019-07-30T00:00:00+00:00,2019-08-01T23:59:59+00:00
RA/DK2AI/0,19,2019-07-30T00:00:00+00:00,2019-08-01T23:59:59+00:00
R66IOTA,19,2019-07-23T00:00:00+00:00,2019-07-28T23:59:59+00:00
UB5O/M,19,2019-08-05T00:00:00+00:00,2019-08-13T13:29:59+00:00
RA/DK2AI,19,2019-08-09T00:00:00+00:00,2019-08-10T23:59:59+00:00
4K4BAT/A,19,1992-04-17T00:00:00+00:00,1992-05-02T23:59:59+00:00
RX20NY,19,2019-12-30T00:00:00+00:00,2020-01-14T23:59:59+00:00
RZ20NY,19,2019-12-30T00:00:00+00:00,2020-01-14T23:59:59+00:00
RP75AM,19,2020-05-02T00:00:00+00:00,2020-05-09T12:00:59+00:00
RP75DG,19,2020-05-02T00:00:00+00:00,2020-05-09T12:00:59+00:00
RP75SD,19,2020-05-02T00:00:00+00:00,2020-05-09T12:00:59+00:00
RP75V,19,2020-05-02T00:00:00+00:00,2020-05-09T12:00:59+00:00
R207RRC,19,2020-04-04T00:00:00+00:00,2020-04-11T23:59:59+00:00
RZ30DX,19,2020-11-16T00:00:00+00:00,2020-11-29T23:59:59+00:00
RX30DX,19,2020-11-16T00:00:00+00:00,2020-11-29T23:59:59+00:00
RD30KR,19,2021-01-15T00:00:00+00:00,2021-01-25T23:59:59+00:00
RM30KR,19,2021-01-15T00:00:00+00:00,2021-01-25T23:59:59+00:00
RV30KR,19,2021-01-15T00:00:00+00:00,2021-01-25T23:59:59+00:00
RX21NY,19,2020-12-25T00:00:00+00:00,2021-01-14T23:59:59+00:00
RZ21NY,19,2020-12-25T00:00:00+00:00,2021-01-14T23:59:59+00:00
RX60YG,19,2021-04-12T00:00:00+00:00,2021-04-25T23:59:59+00:00
RZ60YG,19,2021-04-12T00:00:00+00:00,2021-04-25T23:59:59+00:00
RP76DG,19,2021-05-02T00:00:00+00:00,2021-05-09T14:59:59+00:00
RP76H,19,2021-05-02T00:00:00+00:00,2021-05-09T14:59:59+00:00
RP76V,19,2021-05-02T00:00:00+00:00,2021-05-09T14:59:59+00:00
R0HQ,19,2021-07-10T00:00:00+00:00,2021-07-11T23:59:59+00:00
UB5O/M,19,2021-07-06T19:00:00+00:00,2021-07-09T23:59:59+00:00
RC90FA,19,2021-08-09T00:00:00+00:00,2021-08-16T23:59:59+00:00
RD90FA,19,2021-08-09T00:00:00+00:00,2021-08-16T23:59:59+00:00
RA/IK7YTT,19,2021-08-20T00:00:00+00:00,2021-08-20T23:59:59+00:00
RL60ANT,19,2021-10-01T00:00:00+00:00,2021-12-31T23:59:59+00:00
R325TF,19,2021-10-31T00:00:00+00:00,2021-11-30T23:59:59+00:00
R325F,19,2021-10-31T00:00:00+00:00,2021-11-30T23:59:59+00:00
RX22NY,19,2021-12-25T00:00:00+00:00,2022-01-14T23:59:59+00:00
R100Q,19,2022-04-01T00:00:00+00:00,2022-04-22T23:59:59+00:00
R100YA,19,2022-04-01T00:00:00+00:00,2022-04-22T23:59:59+00:00
RP77DG,19,2022-05-02T00:00:00+00:00,2022-05-09T14:59:59+00:00
RP77H,19,2022-05-02T00:00:00+00:00,2022-05-09T14:59:59+00:00
RP77SD,19,2022-05-02T00:00:00+00:00,2022-05-09T14:59:59+00:00
RP77V,19,2022-05-02T00:00:00+00:00,2022-05-09T14:59:59+00:00
RW20LH,19,2022-06-10T00:00:00+00:00,2022-08-31T23:59:59+00:00
RL20LH,19,2022-06-10T00:00:00+00:00,2022-08-31T23:59:59+00:00
UB8M/M,19,2022-07-19T00:00:00+00:00,2022-07-19T23:59:59+00:00
RA/DK2AI/M,19,2022-07-16T08:00:00+00:00,
R5QA/M,19,2022-08-10T00:00:00+00:00,2022-08-10T23:59:59+00:00
R150AV,19,2022-09-01T00:00:00+00:00,2022-11-01T23:59:59+00:00
RA/DK2AI,19,2022-09-02T00:00:00+00:00,
RA/DK2AI,19,2022-07-29T00:00:00+00:00,2022-08-21T23:59:59+00:00
R0SDG/P,19,2022-09-11T00:00:00+00:00,2022-09-11T23:59:59+00:00
UB5O/M,19,2022-07-18T19:00:00+00:00,2022-09-24T23:59:59+00:00
UA4FMQ/P,19,2022-11-24T00:00:00+00:00,2022-11-25T23:59:59+00:00
R195JV,19,2023-02-08T00:00:00+00:00,2023-02-22T23:59:59+00:00
RP78DG,19,2023-05-01T00:00:00+00:00,2023-05-09T23:59:59+00:00
RP78H,19,2023-05-01T00:00:00+00:00,2023-05-09T23:59:59+00:00
RP78V,19,2023-05-01T00:00:00+00:00,2023-05-09T23:59:59+00:00
RI41POL,19,2022-10-08T00:00:00+00:00,2023-03-15T11:59:59+00:00
RV30RR,19,2023-07-01T00:00:00+00:00,2023-07-31T23:59:59+00:00
R9HAF/M,19,2023-07-05T00:00:00+00:00,2023-07-09T23:59:59+00:00
RD30RR,19,2023-06-30T00:00:00+00:00,2023-07-31T23:59:59+00:00
R20RMP,19,2023-08-15T00:00:00+00:00,2023-08-30T23:59:59+00:00
RN9N/M,19,2023-04-28T08:00:00+00:00,2023-04-28T23:59:59+00:00
RP79DG,19,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79H,19,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79V,19,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
R5AF/P,19,2024-06-09T00:00:00+00:00,2024-06-09T23:59:59+00:00
R100RB,19,2024-11-08T00:00:00+00:00,2024-11-17T23:59:59+00:00
RP80AV,19,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80DG,19,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80DWK,19,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80H,19,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80SD,19,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80V,19,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
4K0GNY,21,2003-08-30T00:00:00+00:00,2005-05-21T23:59:59+00:00
RA0WA/0/P,23,,
BG9GA,23,,
RX0AE/0,23,2012-06-11T00:00:00+00:00,2012-06-14T23:59:59+00:00
BY1WXD/0,23,,
B9/BY9GA,23,2013-10-20T00:00:00+00:00,2013-10-28T23:59:59+00:00
UE70Y,23,2014-08-11T00:00:00+00:00,2014-08-18T23:59:59+00:00
EV0AY,23,1985-01-10T00:00:00+00:00,1985-03-18T23:59:59+00:00
EZ0Y/UA4LM,23,1990-02-12T00:00:00+00:00,1990-02-12T23:59:59+00:00
UW0Y/UA0ACA,23,1990-04-27T00:00:00+00:00,1990-05-02T23:59:59+00:00
RA9YME/0,23,2013-03-13T00:00:00+00:00,2013-03-14T23:59:59+00:00
UA0OM/0,23,1958-01-01T00:00:00+00:00,1959-12-31T23:59:59+00:00
UK0A,23,1969-11-23T00:00:00+00:00,1969-11-30T23:59:59+00:00
BG6IFR/9,23,2015-02-06T00:00:00+00:00,2015-08-04T23:59:59+00:00
RV0YF,23,1985-02-12T00:00:00+00:00,1992-06-06T23:59:59+00:00
RP0Y,23,2005-05-05T00:00:00+00:00,2005-05-15T23:59:59+00:00
RP0Y,23,2006-05-06T00:00:00+00:00,2006-05-09T23:59:59+00:00
RP0Y,23,2007-05-05T00:00:00+00:00,2007-05-09T23:59:59+00:00
RP0Y,23,2009-05-05T00:00:00+00:00,2009-05-09T23:59:59+00:00
R0/G3MHV,23,1994-06-06T00:00:00+00:00,1994-06-08T23:59:59+00:00
R0/KA6ZYF,23,1994-06-06T00:00:00+00:00,1994-06-08T23:59:59+00:00
UE0OFF/0,23,2009-03-11T00:00:00+00:00,2009-03-12T23:59:59+00:00
UE44Y/9,23,2015-07-20T00:00:00+00:00,2015-07-22T23:59:59+00:00
UA0WW/M,23,2016-09-01T00:00:00+00:00,2016-09-04T03:59:59+00:00
R3YAB/9/P,23,2017-07-23T00:00:00+00:00,2017-07-28T23:59:59+00:00
UK0YAA,23,1969-12-31T23:59:00+00:00,1984-05-04T23:59:59+00:00
UA0WW/M,23,2016-09-16T00:00:00+00:00,2016-09-17T03:59:59+00:00
UK0SAA/P,23,1972-10-27T00:00:00+00:00,1972-11-01T23:59:59+00:00
BH4CXY/9,23,2015-06-25T00:00:00+00:00,
R0WX/P,23,2019-03-24T00:00:00+00:00,2019-05-14T23:59:59+00:00
B9CRA,23,2020-05-01T00:00:00+00:00,2020-05-07T23:59:59+00:00
UA3FE/0,23,1961-01-26T00:00:00+00:00,1961-02-18T23:59:59+00:00
UA0WG/P,23,2020-08-14T00:00:00+00:00,2020-08-16T23:59:59+00:00
R0WA/P,23,2020-08-14T00:00:00+00:00,2020-08-16T23:59:59+00:00
R8MZ/0,23,2020-08-20T00:00:00+00:00,2020-08-24T23:59:59+00:00
UA0WG/0,23,2007-08-08T00:00:00+00:00,2007-08-09T23:59:59+00:00
UA0WG/0,23,2009-08-07T00:00:00+00:00,2009-08-07T23:59:59+00:00
UA0WG/0,23,2009-08-04T00:00:00+00:00,2009-08-04T23:59:59+00:00
UA0WG/0,23,2008-07-27T00:00:00+00:00,2008-07-31T23:59:59+00:00
R8MZ/9,23,2020-08-29T00:00:00+00:00,2020-08-29T23:59:59+00:00
R8MZ/9,23,2020-10-21T00:00:00+00:00,2020-10-24T23:59:59+00:00
B9CRA,23,2021-05-03T00:00:00+00:00,2021-05-05T23:59:59+00:00
B3CRA,23,2020-05-01T00:00:00+00:00,2020-05-07T23:59:59+00:00
B3CRA,23,2021-05-03T00:00:00+00:00,2021-05-05T23:59:59+00:00
R9YU/M,23,2021-06-04T00:00:00+00:00,2021-06-15T23:59:59+00:00
UB5O/M,23,2021-06-06T00:00:00+00:00,2021-06-07T23:59:59+00:00
R8MZ/9,23,2021-07-16T00:00:00+00:00,2021-07-24T23:59:59+00:00
RA0AM/P,23,2021-08-24T00:00:00+00:00,2021-08-26T23:59:59+00:00
RA0AM/P,23,2010-08-23T00:00:00+00:00,2010-08-25T06:00:59+00:00
R9YU/M,23,2021-09-08T00:00:00+00:00,2021-09-14T23:59:59+00:00
R8MZ/9,23,2021-08-27T00:00:00+00:00,2021-08-27T23:59:59+00:00
R8MZ/9,23,2021-08-06T00:00:00+00:00,2021-08-22T23:59:59+00:00
R8MZ/9,23,2021-08-01T00:00:00+00:00,2021-08-01T23:59:59+00:00
R8MZ/9,23,2021-11-26T00:00:00+00:00,2021-12-10T23:59:59+00:00
R3YAB/9/P,23,2022-07-19T00:00:00+00:00,2022-07-26T23:59:59+00:00
BH6IVL/9,23,2022-05-15T00:00:00+00:00,
RP78BD,23,2023-05-01T00:00:00+00:00,2023-05-09T23:59:59+00:00
R5QA/P,23,2023-08-27T00:00:00+00:00,2023-08-27T23:59:59+00:00
UB5O/P,23,2023-08-26T00:00:00+00:00,2023-08-26T23:59:59+00:00
UB5O/M,23,2023-08-23T00:00:00+00:00,2023-08-25T23:59:59+00:00
RX0TX/P,23,2024-08-23T00:00:00+00:00,2024-08-23T23:59:59+00:00
RK0W/P,23,2025-07-07T00:00:00+00:00,2025-07-14T23:59:59+00:00
BG0GE/9,24,,
BY0AA/NR0J,24,,
NR0J/BY0AA,24,1996-11-09T00:00:00+00:00,1996-12-01T23:59:59+00:00
B9/BH1NGG,24,2017-10-03T00:00:00+00:00,2017-10-06T23:59:59+00:00
B9/BH1NGG,24,2018-02-14T00:00:00+00:00,2018-02-21T23:59:59+00:00
B9/BD8ALD,24,2022-08-01T00:00:00+00:00,2023-08-21T23:59:59+00:00
BI7Y,26,1999-09-18T00:00:00+00:00,1999-09-21T23:59:59+00:00
B7CRA,26,2017-06-24T00:00:00+00:00,2017-07-02T23:59:59+00:00
BA7CK,26,2013-12-31T00:00:00+00:00,2014-01-03T23:59:59+00:00
BA7CK,26,2014-07-24T00:00:00+00:00,2014-07-25T23:59:59+00:00
BA7CK,26,2015-07-09T00:00:00+00:00,2015-07-10T23:59:59+00:00
BA7CK,26,2014-12-27T00:00:00+00:00,2015-01-03T23:59:59+00:00
BA7CK,26,2015-07-20T00:00:00+00:00,2015-07-25T23:59:59+00:00
BA7IA,26,2015-07-09T00:00:00+00:00,2015-07-10T23:59:59+00:00
BD7HC,26,2014-06-11T00:00:00+00:00,2014-06-11T23:59:59+00:00
BD7DX,26,2018-11-10T00:00:00+00:00,2018-11-10T23:59:59+00:00
B7/BA7NQ,26,2015-01-04T00:00:00+00:00,2015-01-05T23:59:59+00:00
B7/BD1TX,26,2014-07-24T00:00:00+00:00,2014-07-26T23:59:59+00:00
VK6BV/AF,29,2004-01-17T00:00:00+00:00,
VK0BFG,29,,
VI103WIA,29,2013-05-23T00:00:00+00:00,2013-05-27T23:59:59+00:00
RW1AI/ANT,29,2002-02-08T00:00:00+00:00,2003-01-24T23:59:59+00:00
IA/IZ3SUS,29,2013-12-01T00:00:00+00:00,
RI1ANT,29,2013-10-15T00:00:00+00:00,
VK0GW,29,1975-01-01T00:00:00+00:00,1975-12-31T23:59:59+00:00
VI91AG,29,1991-04-21T00:00:00+00:00,1991-04-28T23:59:59+00:00
VK5AE,29,,1956-05-31T23:59:59+00:00
R1ANB,29,2010-01-21T00:00:00+00:00,2010-04-04T23:59:59+00:00
IA/IZ2QEJ,29,2014-11-24T00:00:00+00:00,2015-02-04T23:59:59+00:00
VK100ANZAC,29,2015-05-22T00:00:00+00:00,2015-05-27T23:59:59+00:00
UA1GZ/4K1,29,1981-09-03T00:00:00+00:00,1982-01-29T23:59:59+00:00
UA1GZ/M,29,1969-11-26T00:00:00+00:00,1972-12-31T23:59:59+00:00
4K1E,29,1973-12-01T00:00:00+00:00,1989-12-31T23:59:59+00:00
4K1L,29,1983-11-27T00:00:00+00:00,1984-02-02T23:59:59+00:00
4K1ZZ,29,1985-03-25T00:00:00+00:00,1986-01-17T23:59:59+00:00
VK9RS,29,1999-09-21T00:00:00+00:00,1999-09-25T23:59:59+00:00
VI90ANZAC,29,2005-04-23T00:00:00+00:00,2005-04-25T23:59:59+00:00
VK100ANZAC,29,2015-08-06T00:00:00+00:00,2015-08-11T23:59:59+00:00
UA1KAE,29,1956-04-22T00:00:00+00:00,1973-12-31T23:59:59+00:00
UA1KAE/6,29,1958-01-01T00:00:00+00:00,1972-12-31T23:59:59+00:00
UA1KAE/4,29,1956-01-01T00:00:00+00:00,1973-12-31T23:59:59+00:00
UA1KAE/7,29,1956-01-01T00:00:00+00:00,1973-12-31T23:59:59+00:00
UA1KAE/3,29,1956-01-01T00:00:00+00:00,1973-12-31T23:59:59+00:00
VI0ANZAC,29,2015-08-29T00:00:00+00:00,2015-08-30T23:59:59+00:00
VK2015TDF,29,2015-10-16T00:00:00+00:00,2015-10-22T23:59:59+00:00
VI0ANZAC,29,2015-11-22T00:00:00+00:00,2015-11-22T23:59:59+00:00
VK100ANZAC,29,2015-09-25T00:00:00+00:00,2015-09-27T23:59:59+00:00
VI88NT,29,1987-12-31T00:00:00+00:00,1988-12-31T23:59:59+00:00
VI88WA,29,1987-12-31T00:00:00+00:00,1988-12-31T23:59:59+00:00
VK5PAS,29,2016-10-22T00:00:00+00:00,2016-10-22T23:59:59+00:00
VI50DC,29,2016-11-12T02:30:00+00:00,2016-11-12T04:04:59+00:00
VI50DC,29,2016-11-12T09:10:00+00:00,2016-11-12T10:04:59+00:00
VI50DC,29,2016-11-20T02:20:00+00:00,2016-11-20T03:19:59+00:00
KC4/N2TA,29,2002-08-30T00:00:00+00:00,2003-01-23T23:59:59+00:00
VK0CH,29,1959-01-01T00:00:00+00:00,1959-12-31T23:59:59+00:00
4K1AH,29,1987-04-03T00:00:00+00:00,1987-10-20T23:59:59+00:00
4K1AH,29,1988-03-11T00:00:00+00:00,1988-03-31T23:59:59+00:00
4K2YL,29,1988-11-18T00:00:00+00:00,1988-12-04T23:59:59+00:00
VK9AR,29,2017-11-07T00:00:00+00:00,2017-11-09T23:59:59+00:00
4K1B,29,1973-01-01T00:00:00+00:00,1992-08-25T23:59:59+00:00
4K1C,29,1973-01-01T00:00:00+00:00,1992-02-18T23:59:59+00:00
4K1K,29,1983-01-01T00:00:00+00:00,1987-12-31T23:59:59+00:00
VK0GB,29,2013-11-09T00:00:00+00:00,2013-12-02T23:59:59+00:00
VK4VXX/P,29,2018-06-19T00:00:00+00:00,2018-06-23T23:59:59+00:00
RI1ANC,29,2010-10-31T00:00:00+00:00,2018-12-24T23:59:59+00:00
IA0/IZ1KHY/P,29,2019-01-09T00:00:00+00:00,
IA0/IZ1KHY,29,2019-01-13T00:00:00+00:00,2019-01-14T23:59:59+00:00
VK4VXX,29,2018-06-19T00:00:00+00:00,2019-05-18T05:59:59+00:00
VK0RH,29,1959-01-01T00:00:00+00:00,1960-12-31T23:59:59+00:00
VK0RH,29,1980-01-01T00:00:00+00:00,1980-12-31T23:59:59+00:00
UV3BC/M,29,1967-01-26T00:00:00+00:00,1967-12-31T23:59:59+00:00
IA0/DK5SXQ,29,2019-12-20T00:00:00+00:00,2020-02-29T23:59:59+00:00
IA0/DK5SQX,29,2019-12-22T00:00:00+00:00,2019-12-22T23:59:59+00:00
RI1ANC,29,2020-02-10T00:00:00+00:00,
3Y5DQ,29,1979-02-17T00:00:00+00:00,1979-02-23T23:59:59+00:00
RI1ANM,29,2020-06-18T00:00:00+00:00,2020-06-20T23:59:59+00:00
RI1ANM,29,2018-10-27T00:00:00+00:00,2019-02-06T23:59:59+00:00
RI01ANT,29,2021-01-18T00:00:00+00:00,2021-02-12T23:59:59+00:00
VK100AF,29,2021-03-06T00:00:00+00:00,2021-03-07T23:59:59+00:00
VI100AF,29,2021-03-08T00:00:00+00:00,2021-03-08T23:59:59+00:00
VI100AF,29,2021-03-12T00:00:00+00:00,2021-03-12T23:59:59+00:00
KC4AAC,29,1962-01-01T00:00:00+00:00,1963-12-31T23:59:59+00:00
VK0AB,29,1982-01-01T00:00:00+00:00,1983-12-31T23:59:59+00:00
VK0KC,29,1990-12-01T00:00:00+00:00,1992-01-31T23:59:59+00:00
VK4ALF/VK9,29,1996-08-01T00:00:00+00:00,1996-08-04T23:59:59+00:00
VK3ZW,29,2020-04-26T00:00:00+00:00,
FT4YM/P,29,2021-11-01T00:00:00+00:00,2022-03-31T23:59:59+00:00
IA0/IZ1KHY,29,2022-01-28T00:00:00+00:00,2022-02-28T23:59:59+00:00
VK0/FT4YM,29,2022-02-01T00:00:00+00:00,2022-02-02T23:59:59+00:00
VK2BYF/P,29,2022-09-11T00:00:00+00:00,2022-09-11T23:59:59+00:00
RI30ANT,29,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59+00:00
VI100AF,29,2021-02-28T00:00:00+00:00,2021-03-01T23:59:59+00:00
VI100AF,29,2021-02-28T00:00:00+00:00,2021-03-01T01:25:59+00:00
VI100AF,29,2021-02-28T00:00:00+00:00,2021-03-01T01:25:59+00:00
VI100AF,29,2021-03-01T04:49:00+00:00,2021-03-01T05:02:59+00:00
VI100AF,29,2021-03-01T07:32:00+00:00,2021-03-01T09:20:59+00:00
VK4EW/P,29,2023-07-03T00:00:00+00:00,2023-07-06T23:59:59+00:00
VK0AI,29,2023-12-25T00:00:00+00:00,
FT4YM/P,29,2024-11-03T00:00:00+00:00,2025-01-31T23:59:59+00:00
RI1ANV,29,2024-12-15T00:00:00+00:00,2025-02-28T23:59:59+00:00
RI1ANV,29,2018-12-25T00:00:00+00:00,2019-02-13T23:59:59+00:00
IZ1KHY/IA0,29,2024-12-13T00:00:00+00:00,2025-01-31T23:59:59+00:00
IZ1KHY/IA0/M,29,2025-01-05T00:00:00+00:00,
VK0/FT4YM/P,29,2025-01-31T00:00:00+00:00,2025-02-18T23:59:59+00:00
VK/M0LEP/P,29,2025-04-06T00:00:00+00:00,2025-04-21T23:59:59+00:00
OR3AX,30,2009-02-09T00:00:00+00:00,
OR4AX,30,2009-02-09T00:00:00+00:00,
IA0PS,30,1988-02-06T00:00:00+00:00,2004-02-12T23:59:59+00:00
I0QHM/IA0PS,30,2004-11-19T00:00:00+00:00,2004-11-19T23:59:59+00:00
KC4AAG,30,1994-01-01T00:00:00+00:00,1995-12-31T23:59:59+00:00
IA10PS,30,1995-01-01T00:00:00+00:00,1995-12-31T23:59:59+00:00
UA3YH/KC4,30,1994-01-01T00:00:00+00:00,1997-12-31T23:59:59+00:00
KC4/WB7CHV,30,1994-01-01T00:00:00+00:00,1995-12-31T23:59:59+00:00
VK0MAP,30,1996-01-01T00:00:00+00:00,1999-02-28T23:59:59+00:00
VI91SM,30,1991-04-21T00:00:00+00:00,1991-04-28T23:59:59+00:00
IA0MZ,30,2013-10-26T00:00:00+00:00,2014-02-05T23:59:59+00:00
II0MZ,30,2011-11-09T00:00:00+00:00,2012-01-27T23:59:59+00:00
KC4USV,30,1956-02-16T00:00:00+00:00,
AX8AA,30,2003-01-25T00:00:00+00:00,2003-01-26T23:59:59+00:00
AX8AA,30,2006-03-11T00:00:00+00:00,2006-03-26T23:59:59+00:00
AX8AA,30,2009-01-26T00:00:00+00:00,2009-01-26T23:59:59+00:00
AX8AA,30,2015-04-25T00:00:00+00:00,2015-04-26T23:59:59+00:00
4K1G,30,1971-01-01T00:00:00+00:00,1991-12-31T23:59:59+00:00
WB9ILI/KC4,30,1971-01-01T00:00:00+00:00,1972-12-31T23:59:59+00:00
D8A,30,2014-04-05T00:00:00+00:00,2014-09-09T23:59:59+00:00
R1ANL,30,2010-01-12T00:00:00+00:00,2010-01-15T23:59:59+00:00
IA0/I3JPA,30,1993-01-01T00:00:00+00:00,1994-12-31T23:59:59+00:00
IA0/I0JBL,30,1995-01-01T00:00:00+00:00,1995-12-31T23:59:59+00:00
II0AMZS,30,2005-10-22T00:00:00+00:00,2006-02-12T23:59:59+00:00
IR0PS,30,2004-01-20T00:00:00+00:00,2004-02-23T23:59:59+00:00
KC4/I0HCJ,30,2004-02-05T00:00:00+00:00,2004-02-10T23:59:59+00:00
I0QHM/KC4,30,2004-11-21T00:00:00+00:00,2005-01-11T23:59:59+00:00
IK7JGQ/KC4,30,2004-01-12T00:00:00+00:00,2004-01-26T23:59:59+00:00
IA0/IZ1KHY,30,2018-10-31T00:00:00+00:00,2019-01-05T23:59:59+00:00
VK60LZ,30,2019-10-27T00:00:00+00:00,2019-11-30T23:59:59+00:00
IA0DC,30,2020-01-05T00:00:00+00:00,2020-03-31T23:59:59+00:00
3Y9WT,30,1963-01-01T00:00:00+00:00,1963-12-31T23:59:59+00:00
3Y9WT,30,1986-01-01T00:00:00+00:00,1986-02-11T23:59:59+00:00
KA1MRZ/KC4,30,1985-12-01T00:00:00+00:00,1986-06-30T23:59:59+00:00
VK65PFA,30,2020-10-24T00:00:00+00:00,2020-11-24T23:59:59+00:00
K0GFA/KC4,30,1969-01-01T00:00:00+00:00,1969-12-31T23:59:59+00:00
KC4USW,30,1957-03-01T00:00:00+00:00,1957-09-30T23:59:59+00:00
KC4/KK6KO,30,2001-01-14T00:00:00+00:00,2001-01-14T23:59:59+00:00
KC4USX,30,1959-01-01T00:00:00+00:00,1995-02-28T23:59:59+00:00
IA0/IZ1KHY,30,2021-11-05T00:00:00+00:00,2021-12-23T23:59:59+00:00
KC4USY,30,1968-03-01T00:00:00+00:00,1968-10-31T23:59:59+00:00
VK8DNT,30,2022-12-18T00:00:00+00:00,2022-12-21T23:59:59+00:00
VK8DNT,30,2023-01-07T00:00:00+00:00,2023-01-17T23:59:59+00:00
VK60IOTA,30,2024-02-10T00:00:00+00:00,2024-12-31T00:00:59+00:00
VI60IOTA,30,2024-02-26T00:00:00+00:00,2024-12-31T23:59:59+00:00
VI60IOTA,30,2024-01-01T00:00:00+00:00,2024-02-23T23:59:59+00:00
VI60ATZ,30,2024-04-05T00:00:00+00:00,2024-04-30T23:59:59+00:00
VK80MAN,30,2025-04-28T00:00:00+00:00,2025-04-28T23:59:59+00:00
VK80MAN,30,2025-04-24T00:00:00+00:00,2025-04-24T23:59:59+00:00
VK80MAN,30,2025-04-30T00:00:00+00:00,2025-04-30T23:59:59+00:00
R1ANH,32,2010-01-25T00:00:00+00:00,2010-01-26T23:59:59+00:00
KC4AAG,32,1996-01-01T00:00:00+00:00,1996-12-31T23:59:59+00:00
KC4/WB7CHV,32,1996-01-01T00:00:00+00:00,1997-12-31T23:59:59+00:00
KC4/VE0HSS,32,1996-01-01T00:00:00+00:00,2000-12-31T23:59:59+00:00
KC4/K6REF,32,2014-11-15T00:00:00+00:00,2014-12-04T23:59:59+00:00
4K1H,32,1973-01-01T00:00:00+00:00,1993-12-31T23:59:59+00:00
4K1LPK,32,1987-07-09T00:00:00+00:00,1988-02-20T23:59:59+00:00
KC4AAD,32,1996-01-01T00:00:00+00:00,1999-12-31T23:59:59+00:00
KC4AAD,32,1966-03-01T00:00:00+00:00,1970-10-25T23:59:59+00:00
KC4AAD,32,1972-01-03T00:00:00+00:00,1972-12-24T23:59:59+00:00
KC4AAD,32,1981-12-16T00:00:00+00:00,1982-12-31T23:59:59+00:00
KC4AAD,32,1980-12-28T00:00:00+00:00,1981-01-01T23:59:59+00:00
H44RY,32,1998-03-21T00:00:00+00:00,1998-03-31T23:59:59+00:00
H44/DL2GAC,32,1989-03-08T00:00:00+00:00,1989-03-31T23:59:59+00:00
H44MS,32,1992-03-12T00:00:00+00:00,1992-03-17T23:59:59+00:00
H44MS,32,1991-04-20T00:00:00+00:00,1991-04-22T23:59:59+00:00
KC4USB,32,1957-02-04T00:00:00+00:00,1958-12-31T23:59:59+00:00
KC4USB,32,2018-01-01T00:00:00+00:00,2019-12-31T23:59:59+00:00
KC4USZ,32,1972-12-24T00:00:00+00:00,1978-12-16T23:59:59+00:00
KC4USZ,32,1964-10-01T00:00:00+00:00,1966-01-31T23:59:59+00:00
KC4/KJ3Z,32,1998-12-07T00:00:00+00:00,1999-01-15T23:59:59+00:00
IO9Y,33,2014-10-25T00:00:00+00:00,2014-10-26T23:59:59+00:00
IO9Y,33,2014-11-29T00:00:00+00:00,2014-11-30T23:59:59+00:00
IT1ZGY/P,33,1958-11-25T00:00:00+00:00,1958-11-26T23:59:59+00:00
IL1XAI,33,,
IY9A,33,2014-05-24T00:00:00+00:00,2014-05-25T23:59:59+00:00
IZ9Z,33,1997-03-01T00:00:00+00:00,1997-03-02T23:59:59+00:00
IZ9Z,33,1997-03-28T00:00:00+00:00,1997-03-30T23:59:59+00:00
IZ9R,33,1997-05-24T00:00:00+00:00,1997-05-25T23:59:59+00:00
IQ9L,33,1998-05-29T00:00:00+00:00,1998-05-31T23:59:59+00:00
IQ9L,33,1998-08-08T00:00:00+00:00,1998-08-08T23:59:59+00:00
IP9P,33,2024-08-20T00:00:00+00:00,
7O6T,37,2012-04-30T00:00:00+00:00,2012-05-15T23:59:59+00:00
7O2A,37,2013-10-25T00:00:00+00:00,2013-10-28T23:59:59+00:00
7O2A,37,2014-11-26T00:00:00+00:00,2014-12-01T23:59:59+00:00
VS9SJF,37,1964-12-06T00:00:00+00:00,1965-02-04T23:59:59+00:00
7O/DL7ZM,37,2022-06-23T00:00:00+00:00,2022-07-02T23:59:59+00:00
7O8AD,37,2023-11-03T00:00:00+00:00,2023-11-16T23:59:59+00:00
7O8AE,37,2023-11-03T00:00:00+00:00,2023-11-16T23:59:59+00:00
7O73T,37,2023-11-10T00:00:00+00:00,2023-11-28T23:59:59+00:00
7O2WX,37,2024-01-25T00:00:00+00:00,2024-02-12T23:59:59+00:00
AT10BP,38,2009-11-15T00:00:00+00:00,
R1ANR,38,2007-11-07T00:00:00+00:00,
VU2DEN/P,38,1995-01-01T00:00:00+00:00,1995-12-31T23:59:59+00:00
